ExperimentControl	306	"StartTime = Jul 31, 2007 14:51:51.687"	"EndTime = Jul 31, 2007 14:54:36.299"	OperationCode = D1_B2_L2	OperationMode = 37	TestArticleName = HyDE	"Comments = ""Testing runs for HyDE for FY2007 IVHM Milestone (HyDE History=5)"""	FaultType = discrete	FaultMode = failed open	FaultLocation = ISH262	FaultInjection = manual	LoadLocation = 270	LoadName = PMP1	LoadSchedule = none	LoadLocation = 271	LoadName = LGT2	LoadSchedule = none	LoadLocation = 272	LoadName = FAN4	LoadSchedule = none	LoadLocation = 273	LoadName = LGT9	LoadSchedule = none																																																											
AntagonistData	2007-07-31 14:52:47.024 GMT-07:00	25.65529823	25.74319077	0	0.073243305	0.073243305	0.14648661	0	24.67383766	24.68848801	24.64454079	24.62989235	120.1464844	120.2929688	24.51270294	24.16113472	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	183.6516	0	1	1	1	1	1	1	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	8.527575713	8.558857965	1.466928518	3.88E-04	-0.045370823	-38.29158562	15.34205621	0.219729915	60.43946147	0	0	71.88922119	69.87045288	70.27420807	70.90867615	72.20645142	71.86038208	71.0528717	66.52506256	69.52437592	67.62096405	66.92881775	67.5056076	67.21720886	108.4577713	76.90730286
AntagonistData	2007-07-31 14:52:47.524 GMT-07:00	25.66994667	25.74319077	0	0.073243305	0.073243305	0.14648661	0	24.68848801	24.65918922	24.61524391	24.58594704	120.2197266	120.2929688	24.46875763	24.17578316	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	179.4777	0	1	1	1	1	1	1	1	1	1	0.048471568	0.064111967	3.88E-04	0.012117892	8.558857965	8.590138762	1.490389116	3.88E-04	-0.045370823	-38.37062456	15.40610274	0.219729915	60.43946147	0	0	71.88922119	69.87045288	70.27420807	70.96635437	72.20645142	71.88922119	71.0528717	66.52506256	69.4955368	67.67864227	66.92881775	67.5056076	67.21720886	108.4577713	76.90730286
FaultInject	2007-07-31 14:52:48.024 GMT-07:00	CB262	CircuitBreaker	FailedOpen	TRUE	"Sticks open or closed. 0 for open, 1 for closed."	Discrete																																																																											
AntagonistData	2007-07-31 14:52:48.024 GMT-07:00	25.72854233	25.74319077	0.014648661	0.073243305	0.073243305	0.14648661	0.058594644	24.92286491	24.92286491	24.92286491	24.92286491	1.391622797	1.464866102	24.92286491	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	104.3475	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-38.26304744	15.30746846	0.219729915	32.73975849	0	0	71.86038208	69.87045288	70.27420807	70.96635437	72.20645142	71.88922119	71.0528717	66.52506256	69.4955368	67.67864227	66.84230042	67.5056076	67.30373383	110.3900223	77.05149841
AntagonistData	2007-07-31 14:52:48.524 GMT-07:00	25.72854233	25.74319077	0.014648661	0.073243305	0.073243305	0.14648661	0.058594644	24.9521637	24.93751526	24.9521637	24.93751526	0.366216525	0.29297322	24.92286491	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	12.5217	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	0.008207792	0.012117892	-0.061011221	-0.014090026	0.008207792	0.004297693	-0.045370823	-38.38469639	15.13176792	0.219729915	1.538109407	0	0	71.86038208	69.87045288	70.27420807	70.90867615	72.23529053	71.88922119	71.0528717	66.49622345	69.52437592	67.64980316	66.84230042	67.5056076	67.30373383	110.3900223	77.05149841
AntagonistData	2007-07-31 14:52:49.024 GMT-07:00	25.72854233	25.74319077	0	0.058594644	0.14648661	0.14648661	0.058594644	24.96681213	24.9521637	24.93751526	24.9521637	0.29297322	0.219729915	24.93751526	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	8.3478	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-38.39916275	15.17529852	0.219729915	0.659189746	0	0	71.86038208	69.87045288	70.27420807	70.90867615	72.23529053	71.86038208	71.0528717	66.49622345	69.52437592	67.64980316	66.84230042	67.56328583	67.30373383	109.611351	76.79194641
AntagonistData	2007-07-31 14:52:49.524 GMT-07:00	25.72854233	25.74319077	0.014648661	0.058594644	0.073243305	0.073243305	0.043945983	24.96681213	24.9521637	24.96681213	24.9521637	0.29297322	0.219729915	24.9521637	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	45.9129	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	-0.003522506	0.004297693	-0.045370823	-38.369967	15.00104461	0.219729915	0.659189746	0	0	71.86038208	69.89929199	70.27420807	70.93751526	72.23529053	71.86038208	71.0528717	66.46738434	69.55321503	67.64980316	66.84230042	67.56328583	67.24604797	109.611351	76.79194641
AntagonistData	2007-07-31 14:52:50.024 GMT-07:00	25.74319077	25.74319077	0	0.058594644	0.14648661	0.14648661	0.043945983	24.98146057	24.96681213	24.98146057	24.96681213	0.219729915	0.219729915	24.96681213	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	62.6085	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.045370823	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-38.32078137	14.98434254	0.219729915	0.659189746	0	0	71.88922119	69.89929199	70.27420807	70.93751526	72.23529053	71.86038208	71.0528717	66.46738434	69.55321503	67.67864227	67.01533508	67.47676849	67.24604797	108.9192047	76.90730286
AntagonistData	2007-07-31 14:52:50.524 GMT-07:00	25.74319077	25.74319077	0	0.058594644	0.14648661	0.14648661	0.029297322	24.99610901	24.96681213	24.96681213	24.98146057	0.219729915	0.219729915	24.9521637	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	12.5217	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.045370823	3.88E-04	3.88E-04	-0.045370823	-38.57157548	14.91306283	0	0.439459831	0	0	71.88922119	69.87045288	70.27420807	70.93751526	72.1776123	71.86038208	71.0528717	66.52506256	69.55321503	67.67864227	67.01533508	67.47676849	67.24604797	108.9192047	76.90730286
AntagonistData	2007-07-31 14:52:51.024 GMT-07:00	25.72854233	25.7578392	0.014648661	0.043945983	0.073243305	0.073243305	0.043945983	24.98146057	24.98146057	24.98146057	24.99610901	0.219729915	0.219729915	24.96681213	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.076653075	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-39.05988095	14.73262784	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.27420807	70.93751526	72.1776123	71.88922119	71.0528717	66.52506256	69.55321503	67.64980316	67.04417419	67.47676849	67.24604797	108.3424149	76.7631073
AntagonistData	2007-07-31 14:52:51.524 GMT-07:00	25.72854233	25.7578392	0	0.043945983	0.073243305	0.073243305	0.043945983	24.99610901	24.98146057	24.99610901	24.99610901	0.29297322	0.219729915	24.96681213	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-39.11603673	14.82981549	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.33188629	70.96635437	72.1776123	71.88922119	71.0528717	66.46738434	69.55321503	67.64980316	67.04417419	67.53444672	67.13069153	108.3424149	76.7631073
AntagonistData	2007-07-31 14:52:52.024 GMT-07:00	25.74319077	25.7578392	0	0.043945983	0.073243305	0.073243305	0.029297322	24.99610901	24.99610901	24.99610901	24.99610901	0.219729915	0.219729915	24.99610901	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.045370823	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-38.36325987	15.25775678	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.33188629	70.96635437	72.23529053	71.86038208	71.0528717	66.46738434	69.52437592	67.62096405	66.98649597	67.53444672	67.13069153	107.7944641	76.79194641
AntagonistData	2007-07-31 14:52:52.524 GMT-07:00	25.72854233	25.7578392	0	0.043945983	0.14648661	0.073243305	0.029297322	25.01075745	24.99610901	25.01075745	24.99610901	0.29297322	0.219729915	24.98146057	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.045370823	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-38.72952185	15.15136326	0.219729915	0.439459831	0	0	71.88922119	69.9281311	70.27420807	70.96635437	72.23529053	71.86038208	71.0528717	66.52506256	69.52437592	67.62096405	66.98649597	67.5056076	67.15953064	107.7944641	76.79194641
AntagonistData	2007-07-31 14:52:53.024 GMT-07:00	25.72854233	25.7578392	0.014648661	0.043945983	0.14648661	0.073243305	0.029297322	25.01075745	24.99610901	24.99610901	25.01075745	0.219729915	0.219729915	24.99610901	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-39.0200327	14.9180603	0.219729915	0.439459831	0	0	71.88922119	69.9281311	70.27420807	70.96635437	72.20645142	71.88922119	71.0528717	66.52506256	69.55321503	67.64980316	66.98649597	67.5056076	67.15953064	107.2465057	76.79194641
AntagonistData	2007-07-31 14:52:53.526 GMT-07:00	25.72854233	25.74319077	0	0.029297322	0.073243305	0.14648661	0.029297322	25.01075745	25.01075745	25.01075745	25.01075745	0.219729915	0.219729915	24.99610901	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-38.6365426	15.18240018	0	0.439459831	0	0	71.88922119	69.87045288	70.27420807	70.96635437	72.20645142	71.88922119	71.0528717	66.52506256	69.55321503	67.64980316	67.01533508	67.47676849	67.24604797	107.2465057	76.61890411
AntagonistData	2007-07-31 14:52:54.026 GMT-07:00	25.72854233	25.7578392	0	0.029297322	0.073243305	0.14648661	0.029297322	25.01075745	25.01075745	25.02540588	25.02540588	0.219729915	0.219729915	25.01075745	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	0.008207792	0.012117892	-0.061011221	-0.014090026	3.88E-04	-0.003522506	-0.045370823	-38.77226337	15.19502537	0.219729915	0.219729915	0	0	71.88922119	69.87045288	70.27420807	70.93751526	72.20645142	71.88922119	71.0528717	66.46738434	69.55321503	67.64980316	67.01533508	67.47676849	67.24604797	106.7273941	76.61890411
AntagonistData	2007-07-31 14:52:54.526 GMT-07:00	25.72854233	25.74319077	0	0.043945983	0.14648661	0.073243305	0.029297322	25.02540588	25.02540588	25.01075745	25.02540588	0.219729915	0.219729915	24.99610901	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.008207792	-0.076653075	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-38.89772618	15.0232702	0.219729915	0.659189746	0	0	71.88922119	69.87045288	70.27420807	70.93751526	72.20645142	71.88922119	71.0528717	66.46738434	69.55321503	67.64980316	67.10185242	67.47676849	67.10185242	106.7273941	76.56122589
AntagonistData	2007-07-31 14:52:55.026 GMT-07:00	25.74319077	25.74319077	0	0.029297322	0.073243305	0.073243305	0.029297322	25.02540588	25.02540588	25.01075745	25.02540588	0.219729915	0.219729915	25.01075745	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-38.83486326	14.94673	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.27420807	70.96635437	72.20645142	71.88922119	71.0528717	66.46738434	69.55321503	67.64980316	67.10185242	67.47676849	67.10185242	106.7273941	76.56122589
AntagonistData	2007-07-31 14:52:55.526 GMT-07:00	25.74319077	25.7578392	0	0.029297322	0.073243305	0.073243305	0.014648661	25.04005432	25.02540588	25.02540588	25.04005432	0.219729915	0.14648661	25.01075745	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	0.008207792	0.008207792	-0.076653075	-0.014090026	3.88E-04	0.004297693	-0.045370823	-38.82802462	14.78273406	0.219729915	0.439459831	0	0	71.88922119	69.84161377	70.27420807	70.96635437	72.20645142	71.88922119	71.0528717	66.46738434	69.55321503	67.64980316	67.21720886	67.53444672	67.21720886	106.0352478	76.61890411
AntagonistData	2007-07-31 14:52:56.026 GMT-07:00	25.72854233	25.74319077	0.014648661	0.029297322	0.073243305	0.073243305	0.014648661	25.04005432	25.02540588	25.02540588	25.04005432	0.219729915	0.219729915	25.01075745	24.23437881	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	-0.003522506	0.012117892	-0.076653075	-0.014090026	3.88E-04	-0.003522506	-0.045370823	-39.17021983	14.81127225	0.219729915	0.439459831	0	0	71.88922119	69.84161377	70.30304718	70.93751526	72.20645142	71.86038208	71.0528717	66.46738434	69.52437592	67.64980316	67.21720886	67.53444672	67.21720886	106.0352478	76.61890411
AntagonistData	2007-07-31 14:52:56.526 GMT-07:00	25.74319077	25.74319077	0.014648661	0.029297322	0.14648661	0.073243305	0.029297322	25.02540588	25.02540588	25.04005432	25.02540588	0.219729915	0.14648661	25.02540588	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	0.008207792	3.88E-04	-0.045370823	-38.50897559	15.17227373	0.219729915	0.659189746	0	0	71.86038208	69.84161377	70.30304718	70.93751526	72.20645142	71.86038208	71.02403259	66.46738434	69.52437592	67.64980316	67.04417419	67.56328583	67.10185242	105.6314926	76.30167389
AntagonistData	2007-07-31 14:52:57.026 GMT-07:00	25.74319077	25.74319077	0	0.029297322	0.14648661	0.073243305	0.029297322	25.04005432	25.02540588	25.04005432	25.02540588	0.219729915	0.219729915	25.02540588	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	-0.003522506	0.012117892	-0.061011221	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-39.03305242	14.84322976	0.219729915	0.439459831	0	0	71.86038208	69.84161377	70.30304718	70.93751526	72.23529053	71.86038208	71.02403259	66.46738434	69.55321503	67.64980316	67.04417419	67.56328583	67.10185242	105.6314926	76.30167389
AntagonistData	2007-07-31 14:52:57.526 GMT-07:00	25.72854233	25.74319077	0	0.014648661	0.073243305	0.073243305	0.014648661	25.04005432	25.05470276	25.04005432	25.05470276	0.219729915	0.219729915	25.02540588	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.008207792	-0.061011221	-0.014090026	0.008207792	3.88E-04	-0.045370823	-39.18573829	14.6439885	0	0.439459831	0	0	71.86038208	69.84161377	70.30304718	70.93751526	72.23529053	71.88922119	71.02403259	66.46738434	69.55321503	67.64980316	66.95765686	67.59212494	67.10185242	105.1412201	76.35935211
AntagonistData	2007-07-31 14:52:58.026 GMT-07:00	25.72854233	25.7578392	0.029297322	0.029297322	0.073243305	0.073243305	0.014648661	25.05470276	25.04005432	25.05470276	25.05470276	0.219729915	0.14648661	25.02540588	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	-0.003522506	0.008207792	-0.045370823	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-38.46952187	14.91963845	0.439459831	0.439459831	0	0	71.86038208	69.89929199	70.27420807	70.96635437	72.1776123	71.88922119	71.02403259	66.49622345	69.55321503	67.64980316	66.95765686	67.59212494	67.15953064	105.1412201	76.35935211
AntagonistData	2007-07-31 14:52:58.526 GMT-07:00	25.74319077	25.7578392	0.014648661	0.029297322	0.073243305	0.073243305	0.014648661	25.05470276	25.04005432	25.05470276	25.05470276	0.29297322	0.219729915	25.02540588	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	0.008207792	3.88E-04	-0.045370823	-39.36406908	14.73420599	0.439459831	0.659189746	0	0	71.86038208	69.89929199	70.27420807	70.96635437	72.1776123	71.86038208	71.02403259	66.49622345	69.55321503	67.64980316	67.01533508	67.5056076	67.15953064	104.5932693	76.27283478
AntagonistData	2007-07-31 14:52:59.026 GMT-07:00	25.72854233	25.7578392	0.014648661	0.029297322	0.14648661	0.073243305	0.029297322	25.05470276	25.04005432	25.05470276	25.05470276	0.29297322	0.219729915	25.04005432	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-39.13129217	14.97881902	0	0.439459831	0	0	71.86038208	69.87045288	70.30304718	70.87983704	72.1776123	71.86038208	71.02403259	66.52506256	69.52437592	67.64980316	67.01533508	67.5056076	67.21720886	104.5932693	76.27283478
AntagonistData	2007-07-31 14:52:59.526 GMT-07:00	25.72854233	25.74319077	0	0.014648661	0.073243305	0.073243305	0.014648661	25.05470276	25.05470276	25.05470276	25.0693531	0.29297322	0.219729915	25.04005432	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.008207792	-0.076653075	-0.014090026	-0.003522506	3.88E-04	-0.045370823	-37.89231404	15.41399349	0.439459831	0.219729915	0	0	71.86038208	69.87045288	70.30304718	70.87983704	72.1776123	71.86038208	71.08171082	66.52506256	69.52437592	67.59212494	67.07301331	67.5056076	67.21720886	104.1895142	76.18630981
AntagonistData	2007-07-31 14:53:00.026 GMT-07:00	25.72854233	25.7578392	0	0.014648661	0.073243305	0.073243305	0.014648661	25.05470276	25.05470276	25.04005432	25.05470276	0.219729915	0.219729915	25.04005432	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	0.008207792	0.004297693	-0.045370823	-38.1107561	15.12229903	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.30304718	70.96635437	72.1776123	71.86038208	71.08171082	66.40970612	69.52437592	67.59212494	67.07301331	67.53444672	67.21720886	104.1895142	76.18630981
AntagonistData	2007-07-31 14:53:00.526 GMT-07:00	25.74319077	25.74319077	0	0.029297322	0.073243305	0.073243305	0.014648661	25.05470276	25.04005432	25.0693531	25.0693531	0.29297322	0.219729915	25.04005432	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	0.008207792	0.004297693	-0.045370823	-39.7317777	14.40305782	0.219729915	0.439459831	0	0	71.88922119	69.87045288	70.30304718	70.96635437	72.20645142	71.88922119	71.02403259	66.40970612	69.55321503	67.64980316	66.98649597	67.53444672	67.21720886	103.6415634	76.1574707
AntagonistData	2007-07-31 14:53:01.026 GMT-07:00	25.74319077	25.7578392	0	0.014648661	0.073243305	0.14648661	0.014648661	25.0693531	25.0693531	25.0693531	25.05470276	0.219729915	0.219729915	25.05470276	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-39.20270339	14.63622927	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.30304718	70.93751526	72.20645142	71.88922119	71.02403259	66.46738434	69.55321503	67.64980316	66.98649597	67.53444672	67.15953064	103.6415634	76.1574707
AntagonistData	2007-07-31 14:53:01.526 GMT-07:00	25.74319077	25.74319077	0.014648661	0.014648661	0.073243305	0.14648661	0.014648661	25.0693531	25.05470276	25.0693531	25.05470276	0.29297322	0.219729915	25.05470276	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	3.88E-04	0.012117892	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-37.77750373	15.35665409	0.219729915	0.439459831	0	0	71.86038208	69.87045288	70.30304718	70.93751526	72.23529053	71.88922119	71.08171082	66.46738434	69.52437592	67.67864227	66.98649597	67.53444672	67.15953064	103.2954941	76.1574707
AntagonistData	2007-07-31 14:53:02.026 GMT-07:00	25.72854233	25.7578392	0.014648661	0.014648661	0.073243305	0.14648661	0.014648661	25.0693531	25.0693531	25.0693531	25.05470276	0.29297322	0.219729915	25.05470276	24.24902725	24.21973038	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	0.008207792	0.012117892	-0.045370823	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-37.60956242	15.71568288	0	0.439459831	0	0	71.88922119	69.89929199	70.33188629	70.93751526	72.23529053	71.88922119	71.08171082	66.46738434	69.52437592	67.67864227	67.10185242	67.5056076	67.13069153	103.2954941	76.12863159
AntagonistData	2007-07-31 14:53:02.526 GMT-07:00	25.74319077	25.74319077	0	0.029297322	0.073243305	0.14648661	0	25.0693531	25.0693531	25.05470276	25.0693531	0.219729915	0.219729915	25.04005432	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.064111967	0.079752365	3.88E-04	0.012117892	-0.076653075	-0.014090026	0.008207792	3.88E-04	-0.045370823	-38.36562709	15.30562728	0.219729915	0.439459831	0	0	71.88922119	69.89929199	70.33188629	70.96635437	72.20645142	71.9180603	71.08171082	66.46738434	69.52437592	67.62096405	67.10185242	67.5056076	67.13069153	102.8917389	76.12863159
AntagonistData	2007-07-31 14:53:03.026 GMT-07:00	25.74319077	25.74319077	0	0.014648661	0.073243305	0.073243305	0.014648661	25.08400154	25.0693531	25.0693531	25.0693531	0.219729915	0.219729915	25.05470276	24.23437881	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.048471568	0.079752365	3.88E-04	0.016027992	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-39.49518692	14.5335181	0.219729915	0.439459831	0	0	71.9180603	69.89929199	70.33188629	70.96635437	72.20645142	71.9180603	71.08171082	66.46738434	69.52437592	67.62096405	67.13069153	67.53444672	67.24604797	102.8917389	76.07095337
AntagonistData	2007-07-31 14:53:03.526 GMT-07:00	25.74319077	25.74319077	0.014648661	0.014648661	0.073243305	0.073243305	0.029297322	25.0693531	25.0693531	25.08400154	25.0693531	0.219729915	0.219729915	25.05470276	24.24902725	24.23437881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0.03283117	0.079752365	0.008207792	0.012117892	-0.061011221	-0.014090026	3.88E-04	3.88E-04	-0.045370823	-39.67904123	14.55771638	0	0.439459831	0	0	71.9180603	69.89929199	70.33188629	70.93751526	72.20645142	71.88922119	71.08171082	66.49622345	69.52437592	67.64980316	67.13069153	67.53444672	67.24604797	102.4879837	76.07095337
